gene,variance,variance_rank,selected
ALX4,4.156813907692534,19796,False
ENSG00000280383,4.156742525736772,19797,False
HEATR6,4.156681577753245,19798,False
WHAMMP3,4.156659299750273,19799,False
MRPL52,4.1565399028153855,19800,False
PPP1R3B-DT,4.156445878609335,19801,False
TMC4,4.1563971534718664,19802,False
RAPSN,4.156384638896517,19803,False
LINC02217,4.156362979269028,19804,False
WHAMMP4,4.156349799769,19805,False
ENSG00000261762,4.155852470652737,19806,False
ENSG00000289272,4.1558428733626585,19807,False
LMNTD2-AS1,4.155725951185429,19808,False
THEM5,4.155675827985113,19809,False
ENSG00000287275,4.15555175432886,19810,False
ENSG00000287737,4.1554775712768155,19811,False
ENSG00000272909,4.155303852173552,19812,False
RAB36,4.154996492232788,19813,False
GPR55,4.1549906838028186,19814,False
LINC02177,4.154913276261996,19815,False
ENSG00000288832,4.154424918553342,19816,False
ENSG00000282124,4.154251640462589,19817,False
ATP2C2,4.154233821342426,19818,False
COA5,4.1540263207426396,19819,False
ENSG00000276564,4.153994735658865,19820,False
ENSG00000289381,4.153642120945017,19821,False
HK2-DT,4.15355969937697,19822,False
WFDC11,4.153297254791639,19823,False
COA1,4.153254239299498,19824,False
ENSG00000275457,4.153152482905011,19825,False
ENSG00000285081,4.1531129159747655,19826,False
UPK3B,4.152976684113693,19827,False
IFT81,4.152791591491224,19828,False
SNHG12,4.1526600336958435,19829,False
GSTT2B,4.152057936280325,19830,False
SERTM1,4.15183832308789,19831,False
UBE2L3,4.151645845503693,19832,False
RBMS3-AS3,4.151105020950198,19833,False
GCSIR,4.151068370424221,19834,False
NAA16,4.150822261528527,19835,False
DERL2,4.15078167943528,19836,False
GRK4,4.150348231486168,19837,False
OTOG,4.150166176539598,19838,False
APOF,4.150031230134885,19839,False
ENSG00000286820,4.149830931801542,19840,False
LINC00265,4.14978583048852,19841,False
ENSG00000287400,4.149735559956009,19842,False
ENSG00000287573,4.149735559956009,19843,False
MLANA,4.149522166991732,19844,False
ENSG00000235027,4.1493335366047965,19845,False
MT1JP,4.1491956701697585,19846,False
SNORA52,4.148897959504043,19847,False
ENSG00000286735,4.148291273641729,19848,False
IMPG2,4.147306997136687,19849,False
ENSG00000288881,4.146878266293426,19850,False
TUBGCP4,4.146862465961056,19851,False
ZNF610,4.1466588725943705,19852,False
ADSL,4.146625868994883,19853,False
CRYBB2P1,4.146573982333305,19854,False
MTIF3,4.146301313925285,19855,False
LINC01480,4.14548177154988,19856,False
POLB,4.144624470959229,19857,False
HOXC9,4.144286701148837,19858,False
PPP1R11,4.144254981227963,19859,False
NFATC2IP-AS1,4.144136061438001,19860,False
RBFOX3,4.144106625972773,19861,False
ENSG00000272604,4.143949613148567,19862,False
MORF4L1,4.143784820766866,19863,False
OR2A1-AS1,4.143760906489302,19864,False
ACSM6,4.143728224266668,19865,False
ENSG00000286319,4.143654292163936,19866,False
PRIMPOL,4.14345205939781,19867,False
USP16,4.1431811064140085,19868,False
GPR179,4.143088886408497,19869,False
ANKRA2,4.143038114994451,19870,False
PLD5P1,4.142979535407302,19871,False
TRMT112,4.142943659892962,19872,False
ENSG00000262050,4.142801418203325,19873,False
ENSG00000271382,4.142753591065979,19874,False
TRMT12,4.142618111370955,19875,False
UTP6,4.142440803882903,19876,False
RAET1G,4.14195925353167,19877,False
LINC02728,4.141922658539726,19878,False
ENSG00000235522,4.141872629257458,19879,False
PNISR-AS1,4.141810994649515,19880,False
ENSG00000284649,4.141796078896004,19881,False
ALKBH4,4.1413481554721026,19882,False
STK19,4.141189087200646,19883,False
ZNF480,4.141055250289244,19884,False
ENSG00000247903,4.140823904952287,19885,False
ENSG00000259238,4.140687703110266,19886,False
ENSG00000279217,4.140662147408678,19887,False
DCT,4.140577387199347,19888,False
EXOSC9,4.140351875655667,19889,False
ARL6IP6,4.14011829531992,19890,False
SERF1B,4.140067394872397,19891,False
PDCD6IPP2,4.140002714608779,19892,False
DLEU2L,4.139700191987745,19893,False
KCNJ16,4.139607437598829,19894,False
FTO,4.139481838945754,19895,False
LAMA4-AS1,4.139271468041741,19896,False
MRPS22,4.139108065957638,19897,False
ENSG00000285413,4.139076463925061,19898,False
LRR1,4.138961182780471,19899,False
PYCR3,4.13874510833301,19900,False
LMBRD1,4.138628134763547,19901,False
MYCNOS,4.1381419027537,19902,False
NOL7,4.138063601968344,19903,False
LINC02531,4.13799564862229,19904,False
DCP1A,4.137979334132485,19905,False
ENSG00000206062,4.137594310893361,19906,False
MED18,4.136711505824998,19907,False
MED18,4.136711505824998,19908,False
DET1,4.136672870431076,19909,False
LINC01915,4.136580349514393,19910,False
DNASE1L2,4.136549290083492,19911,False
DDX18P1,4.136368002708174,19912,False
ENSG00000273573,4.136211682498259,19913,False
ZNF708,4.136057909892955,19914,False
LINC00298,4.135808533287723,19915,False
DDX55,4.135623151875779,19916,False
CTLA4,4.134955431703447,19917,False
LHFPL4,4.134948712402015,19918,False
GYPA,4.134910886047116,19919,False
ELAC1,4.134872619810368,19920,False
FCAR,4.134787570858917,19921,False
CAMKMT,4.1345138472020695,19922,False
PYM1,4.134499165324313,19923,False
PDCL3,4.134469274773109,19924,False
AKR7L,4.134417122672464,19925,False
NOC3L,4.134395609723117,19926,False
ENSG00000267801,4.134277409964678,19927,False
ENSG00000262831,4.133787518958995,19928,False
SHISAL2A,4.133636264537592,19929,False
FANK1,4.1335153920365135,19930,False
COL4A2-AS2,4.1333045179962635,19931,False
ENSG00000283399,4.132945199350244,19932,False
BSCL2,4.13277490090469,19933,False
TTC4,4.132695811215133,19934,False
ABCC12,4.132692219040079,19935,False
NDUFA9,4.132397111618632,19936,False
ENSG00000253354,4.132225220419528,19937,False
NCMAP,4.132145906619856,19938,False
ENSG00000242628,4.131879981473726,19939,False
ENSG00000228334,4.1317196301202594,19940,False
KRT8P33,4.131715883516285,19941,False
GOLT1A,4.131447387734539,19942,False
ITPRIP-AS1,4.131183530012771,19943,False
ENSG00000238009,4.130816010831304,19944,False
ENSG00000259363,4.130679345530365,19945,False
CAPN10-DT,4.13051269872104,19946,False
SAMMSON,4.1304237176422545,19947,False
ENSG00000258028,4.130291423580228,19948,False
ZNF250,4.130280749094553,19949,False
ASB16-AS1,4.130241508086829,19950,False
C3ORF86,4.130148913760756,19951,False
RNU4ATAC,4.129975983923325,19952,False
ZNF565,4.12953686055563,19953,False
TRMT10C,4.129371408091664,19954,False
TRIP11,4.129203777493374,19955,False
NMUR1,4.1289983814900655,19956,False
ENSG00000287978,4.128860342327036,19957,False
C2,4.128830716939001,19958,False
DENND2C,4.128674302605995,19959,False
ENSG00000260670,4.128505785306867,19960,False
TMEM126B,4.1283966865977595,19961,False
LINC00528,4.128318280681415,19962,False
ZDHHC8P1,4.12773385456237,19963,False
PRKACB-DT,4.127580485582165,19964,False
ENSG00000279714,4.127547095065045,19965,False
ENSG00000228522,4.127519097188605,19966,False
ZCCHC8,4.127512564920697,19967,False
ENSG00000272871,4.127402855955088,19968,False
ENSG00000286830,4.127323613307833,19969,False
SLC2A3P2,4.127297936370888,19970,False
TRA2A,4.127151211946009,19971,False
MPHOSPH10,4.127085498956287,19972,False
LINC02780,4.12692457008703,19973,False
ENSG00000236986,4.126667693243414,19974,False
ENSG00000288539,4.126638005683187,19975,False
LINC00662,4.126294277333838,19976,False
AGAP10P,4.126063583152956,19977,False
CTSE,4.12583072835481,19978,False
FCF1P2,4.125749599506576,19979,False
ANKRD12,4.12551821309229,19980,False
NAT1,4.125432055029279,19981,False
ENSG00000234156,4.1252985002290945,19982,False
CFAP36,4.12517162268141,19983,False
ENSG00000260417,4.12514127318531,19984,False
ENSG00000287085,4.1247951235652245,19985,False
ENSG00000276672,4.124642892966423,19986,False
RBM28,4.1246331852562195,19987,False
PCDHB19P,4.124381209025504,19988,False
ZNF660,4.124280016694489,19989,False
ZNF660,4.124280016694489,19990,False
TRPM8,4.124256417186496,19991,False
KBTBD7,4.124037468216282,19992,False
PHB1P19,4.1238622309373385,19993,False
METTL23,4.123630626266254,19994,False
BAG4,4.123628255303843,19995,False
ENSG00000249690,4.12354095385695,19996,False
ABCB7,4.123456299875061,19997,False
IFI27L1,4.123351735285273,19998,False
CDK11A,4.123261473589985,19999,False
METTL14-DT,4.1230974383097,20000,False
ZNF573,4.122950179202733,20001,False
LINC01414,4.122790077649628,20002,False
ZNF225,4.122787553015666,20003,False
SCIN,4.122673002107584,20004,False
ENSG00000272356,4.1225504845736,20005,False
ENSG00000289096,4.122385904546297,20006,False
TMEM267,4.122287951251451,20007,False
WDR5B-DT,4.122269918880318,20008,False
ZNF337-AS1,4.122252861152577,20009,False
DARS1-AS1,4.122223068024826,20010,False
MAPK1IP1L,4.121962701976582,20011,False
BCORP1,4.121855836208035,20012,False
ENSG00000288959,4.121802955114782,20013,False
ENSG00000234160,4.121538569427639,20014,False
SUGCT-AS1,4.121347366194318,20015,False
ENSG00000261707,4.121257746010146,20016,False
ENSG00000237719,4.121085180477987,20017,False
GMCL1,4.120784639597652,20018,False
GRM5,4.1206575475741625,20019,False
C8B,4.120489866495453,20020,False
LVRN,4.12047959649037,20021,False
ZNF280B,4.120466612327763,20022,False
ENSG00000261505,4.120405685357178,20023,False
ENSG00000261655,4.120142946525441,20024,False
ENSG00000282573,4.120142946525441,20025,False
ENSG00000286245,4.120078877179337,20026,False
IFNG-AS1,4.1200281780947625,20027,False
MFAP1,4.119675426239965,20028,False
EPIC1,4.119418978018536,20029,False
ENSG00000285596,4.1192609222444085,20030,False
OTC,4.119054427300486,20031,False
ENSG00000290094,4.1188370692445115,20032,False
PARTICL,4.118812405819022,20033,False
CBLC,4.118801834815117,20034,False
ZC3H13,4.1186849455387105,20035,False
VGLL2,4.1184476856740675,20036,False
FAM86B3P,4.118325771628689,20037,False
TMA7,4.118204362700731,20038,False
SVIP,4.1180459635510145,20039,False
ITGA9-AS1,4.1177509047881005,20040,False
LINC02253,4.117286303694601,20041,False
SLC27A5,4.117245842313908,20042,False
NEDD8,4.117119698199412,20043,False
NEDD8,4.117119698199412,20044,False
IK,4.116987563973989,20045,False
ENSG00000274227,4.1168234763336935,20046,False
DNAH12,4.116665951653854,20047,False
ENSG00000287454,4.116635963911459,20048,False
GOLGA8J,4.116630265074451,20049,False
ENSG00000287405,4.116555536502024,20050,False
GPR182,4.116526556504508,20051,False
ROCR,4.11622609014105,20052,False
MIR193BHG,4.1162024425690635,20053,False
MRPL20,4.116175899936729,20054,False
RPL21P131,4.116157378367754,20055,False
ENSG00000284209,4.115837756505063,20056,False
ENSG00000244151,4.115409593134291,20057,False
GHRL,4.115160461123422,20058,False
HAUS1,4.1149883567630825,20059,False
RPLP0P2,4.114639308891393,20060,False
TMEM52,4.114156320788826,20061,False
ENSG00000289956,4.114071463593411,20062,False
ZNF32-AS2,4.113995773122092,20063,False
FAM133CP,4.113765279861804,20064,False
LINC02930,4.113710426675683,20065,False
ENSG00000237480,4.113691115296876,20066,False
DEAF1,4.113429415409376,20067,False
HELQ,4.113421427520144,20068,False
TBC1D29P,4.113103828703975,20069,False
CDC73,4.112927956134885,20070,False
PKD1L3,4.112919344895034,20071,False
ENSG00000285919,4.112783282705259,20072,False
LINC01597,4.112689070257757,20073,False
HERC2P8,4.112289771062431,20074,False
ZNF815P,4.112021225569667,20075,False
PRND,4.111661526592707,20076,False
CYP4A22-AS1,4.1116046981028616,20077,False
TM2D3,4.111211826308402,20078,False
ENSG00000237324,4.111005342284867,20079,False
ENSG00000260051,4.110823299538591,20080,False
TMEM220-AS1,4.110804739614631,20081,False
DRAM2,4.110582665103863,20082,False
ENSG00000265413,4.110575465204473,20083,False
TLE4,4.110502634948054,20084,False
LRRC27,4.110377911723096,20085,False
ENSG00000285541,4.11037416894043,20086,False
LINC01517,4.110341438851196,20087,False
C3ORF62,4.109974510151278,20088,False
NUP54,4.109943821192082,20089,False
ANKRD26,4.109898517082826,20090,False
MSH5-SAPCD1,4.109662696973344,20091,False
DNAJC18,4.109643992393896,20092,False
DNAJC18,4.109643992393896,20093,False
ENSG00000287037,4.1093257508020535,20094,False
ENSG00000287857,4.10928912290033,20095,False
FAM186A,4.109202039313818,20096,False
CCDC186,4.109114141181714,20097,False
TCHH,4.108951840077514,20098,False
ENSG00000235725,4.1089142256912226,20099,False
UMPS,4.108676134712868,20100,False
TPH1,4.108604436162213,20101,False
ENSG00000289845,4.108600558530201,20102,False
ANKRD19P,4.108553704453201,20103,False
ENSG00000249994,4.108530228030173,20104,False
ENSG00000257060,4.108168388925317,20105,False
ENSG00000286429,4.108119165229435,20106,False
SLFNL1-AS1,4.107644685876805,20107,False
NDUFAF1,4.107517837646733,20108,False
TMC5,4.107431015976243,20109,False
SBNO1,4.107196747418331,20110,False
SNX2,4.106968472344796,20111,False
SETD9,4.106611462152986,20112,False
KCNAB3,4.1064707208584865,20113,False
C2ORF49,4.106031691780357,20114,False
SETD4,4.105454047294239,20115,False
BROX,4.105169702693266,20116,False
LINC01919,4.105105489583049,20117,False
PTS,4.104650790289027,20118,False
CDH22,4.104613324642009,20119,False
ENSG00000288986,4.10406863805236,20120,False
IGLV3-19,4.104019963534032,20121,False
ENSG00000248468,4.104007403412308,20122,False
ENSG00000287554,4.1035457178723815,20123,False
CTNS,4.103505580439939,20124,False
ENSG00000287602,4.103477851815711,20125,False
KRTCAP2,4.103451185256314,20126,False
ENSG00000269984,4.103421865255915,20127,False
HEXIM2-AS1,4.103401636879262,20128,False
ENSG00000261642,4.103288136711308,20129,False
SEC14L1P1,4.103242479527847,20130,False
SCGB2B2,4.103199836145965,20131,False
ENSG00000260558,4.10310274399111,20132,False
RPL6P27,4.10303964150242,20133,False
GRPR,4.103007443809345,20134,False
ENSG00000272769,4.102655735843546,20135,False
LINC02397,4.102627865765341,20136,False
ENSG00000271810,4.1024234696638295,20137,False
LINC00920,4.102394530845496,20138,False
ENSG00000287757,4.10217381287264,20139,False
FSIP2-AS1,4.102085604295209,20140,False
SLC39A4,4.102084860194151,20141,False
CCDC18-AS1,4.102030961028673,20142,False
CCDC25,4.101857135299837,20143,False
TBX19,4.10161196009764,20144,False
PRICKLE3,4.10144444270973,20145,False
MKRN2OS,4.101186036012909,20146,False
DICER1-AS1,4.101068226583111,20147,False
TMEM81,4.1006302494834665,20148,False
ENSG00000212195,4.100624039133083,20149,False
PAQR7,4.099728020794746,20150,False
TSPYL6,4.099700656031254,20151,False
ENSG00000286964,4.0996769006187,20152,False
LINC01933,4.099609595001381,20153,False
BDP1,4.0994973689314635,20154,False
ABHD1,4.099352600553219,20155,False
ENSG00000255946,4.099298332377319,20156,False
LRRC10B,4.099046963374313,20157,False
ENSG00000251288,4.099028122996667,20158,False
NBPF2P,4.098926608950087,20159,False
ZC3H12A-DT,4.09878137919877,20160,False
ENSG00000246851,4.098674593391644,20161,False
DMRTC1B,4.098533966764454,20162,False
ANKRD42,4.098421004009884,20163,False
C1ORF127,4.09782648431415,20164,False
SRSF3,4.097611889537439,20165,False
PROSER2-AS1,4.097574972030578,20166,False
ENSG00000260948,4.097486777667045,20167,False
ENSG00000283375,4.097411539586433,20168,False
ZNF7,4.097367297918693,20169,False
YY2,4.09715172810336,20170,False
ZNF70,4.096741316487695,20171,False
CLTRN,4.096593661502277,20172,False
CRHR2,4.0962136882237274,20173,False
ZNF486,4.096157030973376,20174,False
LINC00852,4.096155709498568,20175,False
KRT4,4.09604918659122,20176,False
GALK2,4.095203701478274,20177,False
ENSG00000225092,4.095015746106206,20178,False
KREMEN2,4.094875493038836,20179,False
BMPR1AP1,4.09485403272874,20180,False
LINC02064,4.094762338536331,20181,False
ENSG00000237689,4.09458021796658,20182,False
RMND1,4.094578850407825,20183,False
SUCLG2-DT,4.094502447781638,20184,False
GPR61,4.0942248108684,20185,False
TMEM60,4.094204477225231,20186,False
THRIL,4.094178559845177,20187,False
SNORD3D,4.093680363823028,20188,False
LINC01503,4.09360803030213,20189,False
HNRNPRP1,4.093458681148256,20190,False
ENSG00000254092,4.093326614259584,20191,False
DYNC2I1,4.093313191931861,20192,False
ENSG00000230882,4.093290260877335,20193,False
ENSG00000281954,4.092762476826561,20194,False
NUTM2A-AS1,4.092762094330475,20195,False
ENSG00000258679,4.0924478336073395,20196,False
NIT2,4.092186368975779,20197,False
ZNF624,4.092065289878191,20198,False
SLC9A4,4.0920312498527,20199,False
ZFP57,4.091776798283561,20200,False
ENSG00000273402,4.091761562666606,20201,False
ADK,4.0917215124660835,20202,False
MIEN1,4.091485762167043,20203,False
LINC01611,4.0914411766826975,20204,False
C14ORF119,4.0912621801476545,20205,False
ENSG00000267327,4.090858212694269,20206,False
ADCY10,4.090673055984107,20207,False
LINC02429,4.090663026713865,20208,False
ENSG00000289575,4.090633995052095,20209,False
EFCAB12,4.0904994430852675,20210,False
ENSG00000248101,4.090106875330971,20211,False
INSC,4.090049471930392,20212,False
RBBP4P1,4.090007947463545,20213,False
ENSG00000278192,4.0897129868498725,20214,False
ENSG00000272872,4.089503870940037,20215,False
LINP1,4.089349842222762,20216,False
ENSG00000260971,4.089220993168756,20217,False
ENSG00000285841,4.089133674711075,20218,False
ZFAS1,4.088600047530699,20219,False
BNIP1,4.088136518636634,20220,False
TMEM14B,4.087903194577457,20221,False
PKNOX1,4.087586597323502,20222,False
PDE4DIPP7,4.0871287292464205,20223,False
ENSG00000274441,4.087018356438754,20224,False
MFSD4B,4.087006720184664,20225,False
ENSG00000272153,4.086757716529179,20226,False
ZNF131,4.086148262096038,20227,False
NHLH2,4.086011366835714,20228,False
ENSG00000287287,4.085606919721125,20229,False
RPGRIP1,4.085314143383281,20230,False
MSH5-SAPCD1,4.085152489605696,20231,False
ENSG00000272030,4.085060455977576,20232,False
ENSG00000264207,4.0850394889076345,20233,False
WWOX,4.084416727215755,20234,False
CCDC138,4.084249289001028,20235,False
ENSG00000287836,4.084145528244783,20236,False
SLC25A17,4.083891450366065,20237,False
FAM169B,4.083871577803242,20238,False
OTOF,4.083329738739065,20239,False
YAE1,4.083192427719616,20240,False
ENSG00000183562,4.083150182869435,20241,False
ENSG00000282438,4.083150182869435,20242,False
